customer_id,first_name,last_name,gender,birth_year,loyalty_tier,home_suburb,signup_date
C01480,Sizwe,Mabaso,F,1979,Gold,Mthatha Central,2024-04-05
C01481,Fatima,van der Merwe,F,1998,Bronze,Westville,2024-03-03
C01482,Busisiwe,Mthembu,F,1992,Bronze,Pinetown,2023-05-06
C01483,David,van Wyk,M,2005,Bronze,Sea Point,2024-05-25
C01484,Lungile,Mokwena,F,1964,Bronze,Ballito,2024-11-11
C01485,Refilwe,Mthembu,F,1959,Bronze,CBD,2023-08-11
C01486,Mpho,Zwane,F,1986,Bronze,Beacon Bay,2025-05-04
C01487,Thabo,Khumalo,F,1977,Silver,Phoenix,2024-11-12
C01488,Refiloe,Buthelezi,F,1960,Bronze,Midrand,2024-03-18
C01489,Lesedi,Mabaso,F,1957,Bronze,Greenacres,2024-10-14
C01490,Sarah,Smith,F,1961,Gold,Berea,2024-07-31
C01491,David,Tshabalala,M,1963,Bronze,Parow,2024-03-02
C01492,Yusuf,Pretorius,F,1960,Gold,Pinetown,2024-01-20
C01493,Karabo,Smith,F,1988,Bronze,Greenacres,2024-12-30
C01494,Anika,van Wyk,F,1984,Bronze,Claremont,2024-07-26
C01495,Lerato,Moyo,F,1963,Bronze,Roodepoort,2024-08-17
C01496,Aisha,Mhlongo,F,1989,Silver,Khayelitsha,2025-02-12
C01497,Mandisa,Sibanda,F,,Silver,Chatsworth,2024-04-16
C01498,Khanyisile,Khumalo,F,1972,Bronze,Menlyn,2024-08-31
C01499,Lindiwe,Maseko,M,1999,Bronze,Westville,2024-11-21
C01500,Aisha,Khumalo,M,1988,Silver,Hayfields,2023-05-20
C01501,Nokuthula,Mokwena,F,1974,Gold,Hayfields,2023-07-25
C01502,Bongani,Ndlovu,F,1993,Bronze,Roodepoort,2023-07-29
C01503,Lindiwe,du Plessis,F,1987,Bronze,Mitchell's Plain,2023-11-04
C01504,James,du Plessis,,1970,Bronze,Pinetown,2024-11-28
C01505,Rachel,Ngcobo,F,1964,Bronze,Beacon Bay,2023-09-04
C01506,Refilwe,Joseph,M,1989,Bronze,Alberton,2024-11-14
C01507,Lindiwe,Zwane,F,1997,Bronze,Paarl Central,2024-04-20
C01508,Emma,Smith,F,1973,Bronze,Sea Point,2024-08-17
C01509,Ayanda,Mokoena,M,1997,Bronze,Randburg,2023-05-23
C01510,Michael,van Wyk,F,1965,Silver,Phoenix,2023-08-04
C01511,Anika,Adams,F,1959,Bronze,Vincent,2025-01-06
C01512,Kgomotso,Mabena,F,2005,Silver,Beacon Bay,2023-11-07
C01513,James,Ndlovu,M,1996,Gold,Berea,2024-08-12
C01514,Sibusiso,Joseph,M,1988,Bronze,Westville,2024-08-17
C01515,Anika,Zwane,M,1980,Bronze,Tygervalley,2023-08-26
C01516,Lindiwe,Sithole,F,1998,Silver,Roodepoort,2023-04-18
C01517,Mandla,Radebe,M,1981,Bronze,Boksburg,2023-04-28
C01518,Sipho,Ndlovu,F,1978,Silver,George Central,2023-11-25
C01519,Lindiwe,Jones,F,1995,Bronze,Boksburg,2024-05-17
C01520,Rachel,Maseko,F,2002,Silver,Midrand,2023-03-30
C01521,Lesedi,Dlamini,M,1997,Bronze,Parow,2023-01-06
C01522,Marius,Moyo,M,1959,Bronze,Vincent,2024-06-24
C01523,Rajesh,Pretorius,M,1991,Bronze,Randburg,2024-09-25
C01524,Yusuf,Mahlangu,M,1983,Bronze,Constantia,2024-08-05
C01525,Tshepo,Mahlangu,M,1974,Bronze,Khayelitsha,2024-09-07
C01526,Ibrahim,Mabena,F,1973,Bronze,Randburg,2023-03-11
C01527,Nokulunga,Botha,,1959,Bronze,Chatsworth,2024-09-17
C01528,Aisha,Mthembu,F,1958,Silver,Westville,2024-04-27
C01529,Kagiso,Dlamini,F,1981,Bronze,Khayelitsha,2023-05-23
C01530,Sizwe,Buthelezi,M,1976,Bronze,Khayelitsha,2023-08-30
C01531,Rajesh,Ndlovu,M,1991,Silver,CBD,2023-12-21
C01532,Zanele,Moyo,M,1994,Silver,Umhlanga,2023-05-13
C01533,Busisiwe,Mokoena,F,1986,Bronze,Rosebank,2024-05-04
C01534,Ayanda,Govender,F,,Silver,Midrand,2024-07-01
C01535,Nthabiseng,Radebe,M,,Bronze,Soweto,2025-02-23
C01536,Sarah,Mahlangu,F,1982,Bronze,Mitchell's Plain,2024-09-22
C01537,Marius,Cele,F,1982,Bronze,Stellenbosch Central,2024-08-25
C01538,Thabo,Govender,F,2003,Silver,Richards Bay Central,2023-02-16
C01539,Bontle,Nkosi,M,1970,Bronze,Parow,2024-03-25
C01540,Mandla,Maseko,F,1977,Silver,Alberton,2023-05-13
C01541,Nthabiseng,Sibanda,F,1962,Bronze,PMB Central,2023-07-30
C01542,Rajesh,Cele,M,1969,Bronze,Hatfield,2025-03-09
C01543,Yusuf,Maseko,M,1970,Bronze,Walmer,2024-07-08
C01544,Aisha,Sithole,F,1981,Bronze,Brooklyn,2023-03-22
C01545,Sizwe,Mahlangu,M,1988,Silver,Sandton,2023-05-06
C01546,Marius,Mokwena,F,1970,Bronze,Pinetown,2023-04-27
C01547,Lerato,Coetzee,M,1972,Bronze,Stellenbosch Central,2023-03-03
C01548,Busisiwe,Ngcobo,F,1956,Bronze,CBD,2023-08-18
C01549,Sizwe,Radebe,F,1982,Bronze,CBD,2024-07-08
C01550,Lehlogonolo,Cele,M,1993,Bronze,Boksburg,2025-04-09
C01551,Lehlogonolo,Zwane,F,1956,Silver,Rosebank,2025-06-05
C01552,David,Khumalo,M,1990,Silver,Greenacres,2023-10-22
C01553,Mandisa,Nyathi,F,1991,Silver,Boksburg,2023-06-16
C01554,Sarah,van Wyk,M,1970,Bronze,Greenacres,2023-10-08
C01555,Tshepo,Pillay,M,1973,Bronze,Pinetown,2023-10-08
C01556,Marius,Khan,M,2005,Silver,Sea Point,2023-05-08
C01557,Ayanda,Mkhize,M,1971,Bronze,Claremont,2024-03-26
C01558,Thabo,van Wyk,F,1977,Silver,Sandton,2024-02-23
C01559,Nomvula,Zwane,M,1972,Bronze,Constantia,2024-03-27
C01560,Mandla,Patel,M,1972,Bronze,Edenvale,2024-10-07
C01561,Mandla,Mokwena,M,,Bronze,CBD,2023-07-08
C01562,Lungile,Joseph,M,1992,Bronze,Edenvale,2023-03-04
C01563,Sibusiso,Patel,,1956,Silver,Randburg,2024-07-07
C01564,Sibusiso,Mokoena,M,1977,Bronze,Mitchell's Plain,2024-06-07
C01565,Zanele,Pillay,F,1991,Silver,Wonderpark,2023-03-15
C01566,Mosa,Smith,M,,Bronze,Hatfield,2023-12-10
C01567,Emma,Mhlongo,F,1973,Bronze,CBD,2023-10-25
C01568,Themba,Zwane,F,1993,Bronze,Phoenix,2025-03-13
C01569,Lesedi,Cele,M,1979,Bronze,Bellville,2024-01-26
C01570,Lehlogonolo,Mabaso,,1969,Gold,Mthatha Central,2024-03-04
C01571,Ibrahim,Zulu,M,1988,Bronze,Beacon Bay,2024-06-21
C01572,Fatima,Jones,F,1967,Bronze,Roodepoort,2023-12-03
C01573,Andile,Mhlongo,F,1975,Bronze,Roodepoort,2024-03-31
C01574,Vuyo,Moyo,F,1977,Bronze,Hatfield,2024-10-31
C01575,Priya,Sibiya,F,2005,Bronze,Parow,2024-07-04
C01576,Andile,Moyo,M,1997,Bronze,Alberton,2023-12-16
C01577,Johan,Zulu,F,1981,Bronze,Hayfields,2024-10-09
C01578,Refiloe,Pretorius,M,,Bronze,Boksburg,2025-02-22
C01579,Yusuf,du Plessis,M,1963,Silver,Claremont,2024-12-07
C01580,Refilwe,Ndlovu,F,1988,Silver,Randburg,2023-05-11
C01581,James,Buthelezi,F,1973,Silver,Menlyn,2024-08-28
C01582,Nthabiseng,Ngcobo,F,,Silver,Randburg,2024-04-04
C01583,Emma,Jones,M,1982,Bronze,Parow,2025-01-21
C01584,Mandla,Zwane,M,1987,Silver,Westville,2024-08-30
C01585,Marius,van Wyk,F,1983,Silver,Brooklyn,2025-03-02
C01586,Lindiwe,Govender,F,,Bronze,Chatsworth,2024-08-16
C01587,Aisha,Smith,F,1979,Bronze,Bellville,2023-02-12
C01588,Dineo,Naidoo,F,1972,Bronze,Paarl Central,2023-12-22
C01589,Mpho,Botha,F,1972,Bronze,Tygervalley,2023-10-23
C01590,Kagiso,Sibiya,M,1969,Bronze,Sandton,2024-07-19
C01591,Khanyisile,Joseph,M,1956,Bronze,PMB Central,2024-07-04
C01592,Bontle,Pretorius,F,1956,Bronze,Richards Bay Central,2024-03-12
C01593,Vuyo,Jones,M,1984,Bronze,Mitchell's Plain,2024-03-31
C01594,David,Coetzee,F,1963,Silver,Mitchell's Plain,2023-12-29
C01595,Bontle,Mabaso,M,1969,Bronze,Phoenix,2023-12-10
C01596,Busisiwe,van Wyk,M,1987,Bronze,Walmer,2023-11-19
C01597,Sipho,Smith,F,2000,Bronze,Ballito,2024-11-07
C01598,Khanyisile,Mokoena,M,,Bronze,Soweto,2025-06-12
C01599,Nokuthula,Pretorius,F,1964,Bronze,Hayfields,2023-10-17
C01600,Naledi,Pretorius,M,1960,Silver,Sandton,2023-01-04
C01601,David,Ndlovu,F,1994,Bronze,Wonderpark,2024-12-05
C01602,Kagiso,Ngcobo,F,1992,Bronze,Chatsworth,2024-11-03
C01603,Mandla,Mthembu,M,1973,Bronze,Mthatha Central,2024-02-06
C01604,Nthabiseng,Cele,M,1973,Bronze,Alberton,2024-03-05
C01605,Rachel,Tshabalala,F,1982,Bronze,Centurion,2024-11-07
C01606,Bongani,Cele,M,2000,Silver,Hayfields,2024-09-07
C01607,Emma,Pillay,F,1972,Silver,Wonderpark,2023-03-04
C01608,Yusuf,Tshabalala,F,1975,Silver,Rosebank,2024-02-13
C01609,Kagiso,Khumalo,F,2001,Bronze,CBD,2023-11-12
C01610,Rachel,Moyo,F,1965,Silver,Mitchell's Plain,2024-09-20
C01611,Kabelo,Mabena,F,,Silver,Soweto,2023-04-03
C01612,Refiloe,Mabena,M,2004,Bronze,Khayelitsha,2024-06-15
C01613,Sizwe,Mhlongo,M,1965,Bronze,Edenvale,2023-10-25
C01614,Bontle,Botha,M,1976,Bronze,Roodepoort,2023-01-14
C01615,Sipho,Dlamini,M,1988,Bronze,Hayfields,2023-02-13
C01616,Refilwe,Maseko,F,1969,Bronze,CBD,2023-10-06
C01617,Olwethu,Zulu,M,1979,Bronze,Brooklyn,2025-06-01
C01618,Tshepo,Ndlovu,F,2001,Silver,Claremont,2023-01-16
C01619,Olwethu,Nyathi,M,1964,Bronze,Fourways,2023-07-18
C01620,Khanyisile,Sibiya,M,2005,Bronze,Claremont,2023-11-06
C01621,Busisiwe,van Wyk,F,1971,Bronze,Soweto,2023-10-26
C01622,David,Mabaso,F,1981,Bronze,Walmer,2024-06-30
C01623,Aisha,Pillay,F,1986,Gold,PMB Central,2024-04-08
C01624,Nokuthula,Mkhize,,1980,Bronze,Umhlanga,2024-07-30
C01625,Lindiwe,Mthembu,F,1995,Bronze,Tygervalley,2023-08-01
C01626,Nokulunga,Coetzee,M,1960,Bronze,Umhlanga,2024-06-19
C01627,Vuyo,Mkhize,M,1958,Bronze,Krugersdorp,2025-01-28
C01628,Pieter,Mokwena,F,1999,Bronze,Sea Point,2023-10-02
C01629,Nokwanda,Naidoo,M,2005,Bronze,Vincent,2023-08-30
C01630,Johan,van Wyk,M,1987,Silver,Stellenbosch Central,2023-04-18
C01631,David,Ndlovu,F,,Bronze,Mitchell's Plain,2023-06-20
C01632,Palesa,Jones,M,,Bronze,Tygervalley,2024-10-03
C01633,Bontle,Adams,F,2002,Bronze,Sea Point,2023-10-31
C01634,Bongani,Smith,,2001,Bronze,Chatsworth,2023-11-27
C01635,Kabelo,Mhlongo,M,1965,Bronze,Sandton,2025-04-02
C01636,Kabelo,Mhlongo,M,1971,Bronze,Menlyn,2025-02-03
C01637,Vuyo,Mahlangu,F,2000,Bronze,Wonderpark,2023-07-03
C01638,Themba,du Plessis,F,1955,Bronze,Walmer,2023-04-07
C01639,Ibrahim,van Wyk,F,1958,Bronze,Constantia,2023-12-25
C01640,Thandiwe,Buthelezi,M,1977,Gold,Brooklyn,2024-03-12
C01641,Lesedi,Mthembu,F,2004,Bronze,PMB Central,2024-10-18
C01642,Tumelo,Pretorius,F,1964,Bronze,George Central,2023-09-27
C01643,Kgomotso,Sithole,F,1988,Silver,Menlyn,2024-08-12
C01644,Refiloe,Zwane,M,2002,Bronze,Umhlanga,2023-08-03
C01645,Refilwe,Nkosi,M,1968,Silver,Bellville,2023-05-27
C01646,Refilwe,du Plessis,M,1975,Gold,Parow,2024-03-26
C01647,David,du Plessis,F,1987,Bronze,Fourways,2024-01-22
C01648,Refiloe,Radebe,M,1977,Bronze,Chatsworth,2023-03-22
C01649,Nthabiseng,Naidoo,,1995,Silver,Rosebank,2024-07-27
C01650,Rachel,Coetzee,M,1971,Bronze,Rosebank,2024-10-29
C01651,Anika,van der Merwe,F,1978,Silver,Randburg,2025-01-15
C01652,David,Naidoo,M,1967,Bronze,Sea Point,2023-07-20
C01653,Rachel,Mhlongo,M,1955,Bronze,Hatfield,2023-09-17
C01654,Aisha,Nkosi,M,1957,Bronze,Fourways,2023-02-14
C01655,Nokwanda,Patel,F,1958,Silver,Umhlanga,2024-09-14
C01656,Thandiwe,van Wyk,F,1985,Bronze,PMB Central,2025-04-06
C01657,Lindiwe,Mokoena,F,1994,Bronze,George Central,2025-06-10
C01658,Mandisa,Mahlangu,F,1962,Bronze,Khayelitsha,2023-11-18
C01659,Lindiwe,Nyathi,F,1967,Silver,Menlyn,2025-05-07
C01660,Lungile,Tshabalala,M,1965,Bronze,Hatfield,2024-06-12
C01661,Thabo,Sibanda,F,1997,Bronze,Phoenix,2023-06-01
C01662,Vuyo,Khan,F,,Bronze,Walmer,2024-06-01
C01663,Emma,van der Merwe,M,1955,Bronze,Mitchell's Plain,2023-12-16
C01664,Michael,Mkhize,M,1960,Bronze,Mitchell's Plain,2023-04-03
C01665,Mandla,Mabaso,F,1992,Bronze,Tygervalley,2025-03-18
C01666,Thabo,Naidoo,M,1984,Silver,Roodepoort,2023-11-12
C01667,Khanyisile,Pretorius,M,2002,Bronze,Alberton,2023-07-02
C01668,Busisiwe,Mahlangu,M,1981,Bronze,Midrand,2023-07-01
C01669,Mpho,Patel,M,1971,Bronze,Hatfield,2023-12-24
C01670,Refiloe,Adams,F,1995,Bronze,Westville,2024-01-30
C01671,Themba,Nyathi,M,1999,Bronze,Greenacres,2025-03-26
C01672,Mpho,Naidoo,F,1987,Silver,Brooklyn,2023-04-03
C01673,Aisha,Naidoo,F,1984,Gold,Chatsworth,2023-07-10
C01674,Priya,Mahlangu,F,1975,Bronze,Westville,2023-02-04
C01675,Johan,Sithole,M,1955,Bronze,Menlyn,2024-10-25
C01676,Lindiwe,van der Merwe,M,1974,Bronze,Claremont,2024-03-25
C01677,Bontle,Ngcobo,F,1991,Silver,Umhlanga,2025-05-04
C01678,Andile,Patel,M,1993,Bronze,Krugersdorp,2023-02-11
C01679,Nokuthula,Joseph,F,1982,Gold,Fourways,2023-06-17
C01680,Aisha,Botha,M,1993,Gold,Midrand,2024-12-11
C01681,Naledi,Mabena,M,1958,Bronze,Bellville,2025-03-31
C01682,Anika,van Wyk,F,,Bronze,George Central,2023-11-05
C01683,Ayanda,Mabaso,F,1968,Silver,Bellville,2024-12-02
C01684,Yusuf,Mhlongo,F,1965,Bronze,Greenacres,2024-02-08
C01685,Nokwanda,Naidoo,M,1997,Bronze,Roodepoort,2025-02-20
C01686,Lindiwe,Radebe,F,2003,Bronze,Centurion,2023-10-17
C01687,Dineo,Smith,M,1989,Bronze,Westville,2023-01-28
C01688,Nokuthula,Sibiya,F,1970,Bronze,Sea Point,2024-09-17
C01689,Nthabiseng,Sibanda,M,1996,Bronze,CBD,2023-08-05
C01690,Ayanda,Smith,F,1979,Bronze,Alberton,2023-11-15
C01691,Sarah,du Plessis,F,1981,Bronze,Chatsworth,2025-05-04
C01692,Lindiwe,van Wyk,M,1977,Bronze,Fourways,2025-04-02
C01693,Bontle,Nkosi,F,1963,Bronze,Pinetown,2023-01-12
C01694,Rajesh,Sibanda,F,1958,Bronze,Mthatha Central,2023-04-29
C01695,Nthabiseng,Jones,M,2004,Bronze,PMB Central,2024-01-09
C01696,Bongani,van der Merwe,,1989,Silver,Stellenbosch Central,2023-06-03
C01697,Thabo,Mabena,M,2000,Bronze,Pinetown,2025-01-15
C01698,Nokulunga,van Wyk,F,1984,Bronze,Hayfields,2024-04-16
C01699,Marius,Khumalo,M,1998,Bronze,Greenacres,2023-10-31
C01700,Refiloe,Dlamini,M,1966,Bronze,Berea,2023-11-29
C01701,Ayanda,Mokoena,M,1977,Bronze,Fourways,2023-09-12
C01702,Mandla,Mabaso,M,1963,Bronze,Rosebank,2023-10-09
C01703,Anika,van Wyk,M,1970,Silver,Chatsworth,2024-08-05
C01704,Michael,Mokoena,F,,Bronze,Mthatha Central,2025-04-11
C01705,Lindiwe,Radebe,M,2001,Gold,Krugersdorp,2023-01-23
C01706,Mandla,Patel,M,2002,Silver,Rosebank,2023-04-30
C01707,Karabo,Pretorius,M,1974,Bronze,Roodepoort,2024-12-11
C01708,Bontle,Khumalo,F,1985,Gold,Brooklyn,2023-07-10
C01709,Busisiwe,Joseph,M,1993,Bronze,Alberton,2023-10-07
C01710,Thabo,Moyo,F,2005,Bronze,Brooklyn,2024-04-18
C01711,Nthabiseng,Tshabalala,F,,Bronze,Constantia,2024-09-18
C01712,Mpho,Sibiya,M,1992,Bronze,PMB Central,2024-02-03
C01713,Priya,Buthelezi,F,1976,Silver,Bellville,2024-04-18
C01714,Mandisa,Coetzee,F,1999,Bronze,Fourways,2023-02-03
C01715,Tumelo,Mkhize,,1995,Gold,Stellenbosch Central,2024-06-26
C01716,Marius,Mthembu,F,1975,Bronze,Bellville,2024-10-01
C01717,Lesedi,Botha,M,1991,Gold,Claremont,2023-10-18
C01718,Yusuf,Coetzee,,1979,Bronze,Berea,2025-05-20
C01719,Bongani,Sithole,F,1968,Bronze,George Central,2025-06-04
C01720,Refilwe,Sibanda,M,1977,Bronze,Berea,2023-10-13
C01721,Johan,Mhlongo,M,1997,Gold,Mthatha Central,2024-07-02
C01722,Ibrahim,Sibanda,F,1980,Bronze,Berea,2023-06-10
C01723,Nokulunga,van der Merwe,F,1955,Bronze,Pinetown,2024-11-02
C01724,Mandla,Sithole,F,1996,Bronze,Midrand,2024-10-13
C01725,Lerato,Ngcobo,F,1994,Gold,Berea,2024-02-23
C01726,Lerato,Tshabalala,M,1965,Bronze,Stellenbosch Central,2024-01-15
C01727,Lerato,Sibiya,M,1996,Bronze,Midrand,2025-05-20
C01728,Refilwe,van Wyk,F,1970,Gold,Midrand,2023-10-28
C01729,Zanele,Dlamini,F,1984,Bronze,Berea,2023-09-05
C01730,Karabo,van der Merwe,,1987,Silver,Menlyn,2025-06-12
C01731,Refilwe,Pillay,F,,Bronze,Greenacres,2024-02-21
C01732,Nokulunga,Adams,,1979,Bronze,Boksburg,2025-06-23
C01733,Sibusiso,Nyathi,F,2004,Gold,Claremont,2023-03-03
C01734,Mpho,Sibanda,M,2001,Bronze,Phoenix,2024-10-06
C01735,Mosa,Jones,F,1962,Silver,Westville,2025-02-10
C01736,Karabo,Zulu,M,1978,Bronze,Roodepoort,2025-03-25
C01737,Priya,Naidoo,F,1976,Bronze,Hayfields,2025-02-09
C01738,Andile,Patel,F,1999,Silver,Walmer,2023-09-22
C01739,Kgomotso,Khan,M,2003,Bronze,Claremont,2023-08-15
C01740,Marius,Mkhize,F,1973,Silver,Richards Bay Central,2024-10-11
C01741,Ayanda,du Plessis,M,1998,Silver,Walmer,2023-05-12
C01742,Themba,Sibiya,F,1979,Bronze,Sandton,2024-08-20
C01743,Ayanda,Mokwena,M,1971,Bronze,Chatsworth,2024-02-20
C01744,Priya,Ngcobo,M,1977,Bronze,Phoenix,2023-11-18
C01745,Fatima,Mhlongo,F,1986,Silver,Umhlanga,2023-06-29
C01746,Priya,Radebe,F,1959,Bronze,Edenvale,2023-06-03
C01747,Busisiwe,Sibiya,M,2005,Bronze,Hayfields,2024-04-15
C01748,Kgomotso,Nkosi,M,2005,Silver,Midrand,2024-01-08
C01749,Tumelo,Mokoena,F,1961,Bronze,Brooklyn,2024-07-20
C01750,Ibrahim,Nyathi,M,1958,Bronze,Roodepoort,2023-09-20
C01751,Bontle,van der Merwe,M,1996,Bronze,Pinetown,2023-07-01
C01752,Sipho,Sibiya,F,1972,Bronze,Constantia,2023-05-16
C01753,Fatima,Mthembu,F,1969,Silver,Umhlanga,2024-04-20
C01754,Lindiwe,Nyathi,M,1958,Bronze,Midrand,2024-05-04
C01755,Bongani,Jones,F,1967,Bronze,Berea,2024-05-13
C01756,Ayanda,Mkhize,F,1982,Bronze,Berea,2025-03-07
C01757,Mosa,Pretorius,M,1995,Bronze,Sea Point,2023-09-15
C01758,Lehlogonolo,Moyo,M,1986,Bronze,Umhlanga,2024-06-10
C01759,Mpho,Mthembu,F,1989,Bronze,Ballito,2024-05-30
C01760,Ayanda,Jones,F,2003,Bronze,Centurion,2024-06-05
C01761,Priya,Coetzee,F,1959,Bronze,Paarl Central,2025-06-01
C01762,Rachel,Mabena,M,1989,Bronze,Paarl Central,2025-02-20
C01763,Nokuthula,Naidoo,F,1974,Bronze,Paarl Central,2024-12-02
C01764,Ayanda,Ngcobo,F,1998,Bronze,Fourways,2025-03-15
C01765,Refilwe,Botha,M,1965,Bronze,Umhlanga,2024-10-31
C01766,Nthabiseng,Moyo,M,1972,Bronze,Krugersdorp,2024-01-15
C01767,Themba,Mthembu,F,1977,Bronze,Krugersdorp,2024-03-11
C01768,Kgomotso,Sibanda,M,1955,Bronze,Wonderpark,2023-12-29
C01769,Mosa,Mahlangu,,2004,Silver,Midrand,2023-08-02
C01770,Tumelo,Patel,F,,Bronze,Soweto,2023-11-30
C01771,Yusuf,Buthelezi,M,1968,Bronze,Brooklyn,2023-04-20
C01772,Zanele,Pillay,F,2001,Silver,Umhlanga,2023-02-17
C01773,Refiloe,Radebe,M,2000,Bronze,Berea,2024-08-23
C01774,Sarah,Khumalo,F,1995,Bronze,Berea,2023-10-19
C01775,Bongani,du Plessis,F,2002,Gold,Wonderpark,2023-06-04
C01776,Lesedi,Mthembu,M,1990,Bronze,Richards Bay Central,2024-07-13
C01777,Lehlogonolo,Patel,M,1973,Bronze,Constantia,2025-06-10
C01778,Karabo,Tshabalala,,1978,Bronze,Sandton,2023-07-08
C01779,Johan,van Wyk,F,1978,Bronze,Boksburg,2023-09-19
C01780,Nthabiseng,Dlamini,F,1996,Bronze,Hayfields,2025-03-28
C01781,Nomvula,Adams,F,1987,Bronze,CBD,2024-05-31
C01782,Nokulunga,Tshabalala,M,1986,Bronze,Constantia,2025-01-22
C01783,Zanele,Mkhize,F,1990,Bronze,Phoenix,2025-05-16
C01784,Mandisa,Mabaso,M,1984,Gold,Constantia,2024-03-17
C01785,Dineo,Khan,F,2002,Bronze,George Central,2024-10-25
C01786,Kgomotso,Mabena,F,2004,Silver,Rosebank,2025-06-29
C01787,Lerato,Sibanda,M,1955,Bronze,Sea Point,2023-08-19
C01788,Johan,Smith,F,1969,Silver,PMB Central,2024-04-13
C01789,Mosa,Pretorius,M,1991,Silver,Richards Bay Central,2023-06-06
C01790,Palesa,Mokwena,F,1966,Bronze,CBD,2025-03-09
C01791,Naledi,Nyathi,F,1959,Bronze,Edenvale,2024-11-04
C01792,Sizwe,Pretorius,F,1982,Bronze,Sandton,2025-03-01
C01793,Anika,Dlamini,F,1983,Gold,Claremont,2023-08-02
C01794,Sarah,Khumalo,F,1980,Silver,Westville,2025-04-14
C01795,Bongani,Mabaso,,1987,Silver,Mitchell's Plain,2023-06-16
C01796,Lehlogonolo,Naidoo,F,1986,Bronze,Centurion,2024-03-01
C01797,Palesa,Naidoo,,1987,Bronze,Mitchell's Plain,2024-04-12
C01798,Lerato,Nkosi,F,1981,Silver,Randburg,2024-01-05
C01799,Ayanda,Ndlovu,F,1996,Gold,Stellenbosch Central,2024-02-04
C01800,Priya,Dlamini,,1972,Silver,CBD,2023-05-25
C01801,Mandisa,Pillay,F,1955,Bronze,Walmer,2024-04-26
C01802,Lehlogonolo,Mokoena,F,1968,Bronze,Hatfield,2024-09-24
C01803,Emma,Botha,F,1966,Gold,Beacon Bay,2023-04-23
C01804,Karabo,Botha,F,1968,Bronze,Boksburg,2024-09-28
C01805,Johan,Dlamini,M,,Bronze,Bellville,2024-02-22
C01806,Sipho,Nyathi,F,1993,Bronze,Paarl Central,2023-01-16
C01807,Anika,Govender,F,1959,Bronze,Wonderpark,2025-05-26
C01808,Ibrahim,Jones,F,1993,Bronze,Umhlanga,2024-04-25
C01809,Kagiso,Mahlangu,F,1989,Bronze,Paarl Central,2024-05-04
C01810,Rajesh,Mkhize,F,1969,Silver,Bellville,2023-08-19
C01811,Tumelo,Mabaso,M,2000,Silver,Paarl Central,2023-09-13
C01812,Nokuthula,Patel,F,1997,Silver,Pinetown,2024-11-15
C01813,Lesedi,Adams,M,1972,Bronze,Rosebank,2024-01-19
C01814,Tumelo,Mokwena,M,1957,Silver,Mthatha Central,2023-02-19
C01815,Karabo,Pretorius,,1955,Bronze,Roodepoort,2023-06-15
C01816,James,Tshabalala,F,1985,Bronze,Mthatha Central,2025-06-09
C01817,Dineo,Mkhize,F,1968,Bronze,Berea,2023-05-01
C01818,Olwethu,Khan,M,1987,Bronze,George Central,2023-09-19
C01819,Pieter,Coetzee,M,1984,Bronze,Menlyn,2025-02-20
C01820,Fatima,Patel,F,1978,Bronze,PMB Central,2023-05-10
C01821,Lindiwe,Govender,,1962,Silver,Parow,2025-06-13
C01822,Anika,Mthembu,F,1990,Bronze,Phoenix,2023-07-06
C01823,James,Joseph,F,1998,Bronze,Randburg,2024-06-22
C01824,Nthabiseng,Mokwena,M,1988,Silver,Hatfield,2024-07-06
C01825,Nokuthula,Adams,F,1965,Bronze,Mthatha Central,2025-05-29
C01826,Kabelo,Govender,M,2003,Bronze,Pinetown,2024-03-10
C01827,Mandisa,Pretorius,F,1980,Silver,Wonderpark,2024-05-02
C01828,Michael,Tshabalala,F,,Bronze,Ballito,2024-11-15
C01829,Ayanda,Naidoo,M,1994,Bronze,Wonderpark,2023-05-24
C01830,Themba,du Plessis,M,2003,Gold,Roodepoort,2023-06-13
C01831,Mosa,Moyo,F,1967,Bronze,Edenvale,2023-10-10
C01832,Naledi,Sibanda,F,2002,Bronze,Sandton,2024-03-30
C01833,Themba,Khan,M,1955,Bronze,Chatsworth,2023-04-16
C01834,Refiloe,Sibiya,F,1997,Silver,PMB Central,2025-01-30
C01835,Kabelo,van Wyk,F,2003,Bronze,Brooklyn,2023-02-11
C01836,Sarah,Patel,F,1984,Bronze,Walmer,2025-06-05
C01837,Karabo,Coetzee,M,1969,Bronze,Berea,2024-09-05
C01838,Nokulunga,Mhlongo,F,1997,Silver,Rosebank,2024-03-07
C01839,Nomvula,Sithole,M,1972,Silver,Boksburg,2024-10-17
C01840,Aisha,Mabena,F,1971,Bronze,Paarl Central,2024-12-31
C01841,Bontle,Coetzee,F,1986,Bronze,Brooklyn,2023-04-17
C01842,Refiloe,Coetzee,M,1991,Bronze,Beacon Bay,2024-01-27
C01843,Sipho,Sibiya,F,2005,Bronze,Paarl Central,2023-05-01
C01844,Lehlogonolo,Pillay,F,1998,Bronze,Fourways,2025-01-05
C01845,Olwethu,Mokoena,F,2005,Bronze,Chatsworth,2023-02-08
C01846,James,Smith,M,1956,Bronze,Mthatha Central,2023-12-03
C01847,Lindiwe,Maseko,M,1956,Silver,Boksburg,2024-01-03
C01848,Dineo,Cele,F,1970,Silver,Centurion,2024-04-14
